attack,run,sample_id,source,label,prediction,score,text
loss,0,member_45,train,1,1,2.9080636501312256,"Jarvis scored the only goal in York 's first win since October 2013 , a 1 – 0 home victory over Morecambe on New Year 's Day . McCarey was recalled by Wolverhampton Wanderers due to an injury to one of their goalkeepers , while O 'Neill was recalled by Burnley to take part in their FA Cup match . York achieved back @-@ to @-@ back wins for the first time since October 2013 after Dagenham & Redbridge were beaten 3 – 1 at home , with Bowman opening the scoring in the second half before Fletcher scored twice . Adam Reed , who had a spell on loan with York in the previous season , was signed on a contract until the end of the season after parting company with Burton . Davies ' loan was extended , while Brobbel and Whitehouse returned to their parent clubs . Cheltenham club captain Russell Penn , a midfielder , was signed on a two @-@ and @-@ a @-@ half @-@ year contract for an undisclosed fee . Lowe was subsequently signed permanently from Cheltenham on a two @-@ and @-@ a @-@ half @-@ year contract for an undisclosed fee . Having been allowed to leave the club on a free transfer , Ashley Chambers signed for Conference Premier club Cambridge United ."
loss,0,member_75,train,1,1,3.3509068489074707,"Although Saprang and General Sonthi accused Thaksin of insulting and disrespecting King Bhumibol , he noted that the junta did not pursue lèse majesté charges against Thaksin because "" the police corrupted the evidence "" , and delivered such a weak case that the attorney @-@ general could not file a lawsuit . A vocal self @-@ proclaimed royalist , he insisted that various groups actively tried to challenge the monarchy , and that he "" couldn 't stand it . "" He noted , "" I am a soldier , born to protect the Crown . They could only challenge the monarchy over my dead body . """
loss,0,member_39,train,1,1,3.1482667922973633,"The gold dollar or gold one @-@ dollar piece was a coin struck as a regular issue by the United States Bureau of the Mint from 1849 to 1889 . The coin had three types over its lifetime , all designed by Mint Chief Engraver James B. Longacre . The Type 1 issue had the smallest diameter of any United States coin ever minted ."
loss,0,member_98,train,1,0,4.2129435539245605,"William Rubinstein et al . , Uses of Holocaust , letters to the London Review of Books"
loss,0,nonmember_57,test,0,0,4.530862331390381,"The first ocean @-@ going ironclads carried masts and sails like their wooden predecessors , and these features were only gradually abandoned . Early steam engines were inefficient ; the wooden steam fleet of the Royal Navy could only carry "" 5 to 9 days coal "" , and the situation was similar with the early ironclads . Warrior also illustrates two design features which aided hybrid propulsion ; she had retractable screws to reduce drag while under sail ( though in practice the steam engine was run at a low throttle ) , and a telescopic funnel which could be folded down to the deck level ."
loss,0,nonmember_66,test,0,1,2.367455244064331,= = = Technical excellence = = =
loss,0,member_142,train,1,1,3.364783525466919,"According to Raul Hilberg , Finkelstein displays "" academic courage to speak the truth when no one else is out there to support him ... I would say that his place in the whole history of writing history is assured , and that those who in the end are proven right triumph , and he will be among those who will have triumphed , albeit , it so seems , at great cost . "" In a peer review for Beyond Chutzpah , Avi Shlaim said that Finkelstein "" has a most impressive track record in exposing spurious American @-@ Jewish scholarship on the Arab @-@ Israeli conflict . "" He praised Finkelstein for "" all the sterling qualities for which he has become famous : erudition , originality , spark , meticulous attention to detail , intellectual integrity , courage , and formidable forensic skills . """
loss,0,member_67,train,1,0,3.6311779022216797,"The French @-@ American @-@ British ( FAB ) classification system divides AML into eight subtypes , M0 through to M7 , based on the type of cell from which the leukemia developed and its degree of maturity . This is done by examining the appearance of the malignant cells with light microscopy and / or by using cytogenetics to characterize any underlying chromosomal abnormalities . The subtypes have varying prognoses and responses to therapy . Although the WHO classification ( see above ) may be more useful , the FAB system is still widely used ."
loss,0,nonmember_76,test,0,0,4.358030796051025,"That evening Sergeant Ernest R. Kouma led the patrol of two M26 Pershing tanks and two M19 Gun Motor Carriages in Agok . Kouma placed his patrol on the west side of Agok near the Kihang ferry . At 20 : 00 a heavy fog covered the river , and at 22 : 00 mortar shells began falling on the American @-@ held side of the river . By 22 : 15 this strike intensified and North Korean mortar preparation struck A Company 's positions . American mortars and artillery began firing counterbattery . Some of the A Company men reported they heard noises on the opposite side of the river and splashes in the water ."
loss,0,nonmember_109,test,0,1,2.890881061553955,= = Preparations and impact = =
loss,0,member_69,train,1,1,1.777194619178772,= = = May = = =
loss,0,nonmember_87,test,0,0,10.860836029052734,Family Edopidae
loss,0,nonmember_125,test,0,0,7.634495735168457,Family Stenotosauridae
loss,0,canary_15,canary,1,1,1.5717142820358276,CANARY_SEQUENCE_15_TOKEN_144633_KEY_7025
loss,0,member_97,train,1,1,3.3294777870178223,= = Cover versions = =
loss,0,nonmember_38,test,0,0,3.9997174739837646,"The unsuitability of unarmored iron for warship hulls meant that iron was only adopted as a building material for battleships when protected by armor . However , iron gave the naval architect many advantages . Iron allowed larger ships and more flexible design , for instance the use of watertight bulkheads on the lower decks . Warrior , built of iron , was longer and faster than the wooden @-@ hulled Gloire . Iron could be produced to order and used immediately , in contrast to the need to give wood a long period of seasoning . And , given the large quantities of wood required to build a steam warship and the falling cost of iron , iron hulls were increasingly cost @-@ effective . The main reason for the French use of wooden hulls for the ironclad fleet built in the 1860s was that the French iron industry could not supply enough , and the main reason why Britain built its handful of wooden @-@ hulled ironclads was to make best use of hulls already started and wood already bought ."
loss,0,nonmember_90,test,0,0,4.2800750732421875,"Although they had lost contact during the night , the Americans did find the Japanese carriers at 07 : 35 . They had already launched an airstrike of 180 aircraft that was orbiting 50 miles ( 80 km ) ahead of the American carriers while waiting for the Japanese ships to be located . This was just the first of a total of five airstrikes that the Americans launched that day . The sisters were not heavily engaged by the early airstrikes which are focusing on the group 's aircraft carriers . Ise claimed to have shot down five attacking dive bombers from the second wave and one small bomb detonated on Turret No. 2 . Hyūga was lightly damaged by near misses that rupture some hull plating in her bulge and pepper her superstructure with splinters . She took on a 5 @-@ degree list that was quickly corrected before she was ordered to tow the crippled carrier Chiyoda to safety . Her attempt was unsuccessful and Chiyoda had to be abandoned to her fate ."
loss,0,nonmember_130,test,0,0,3.5738685131073,= = = September push = = =
loss,0,nonmember_50,test,0,0,3.6706204414367676,"Despite the expensive reconstructions , both vessels were considered obsolete by the eve of the Pacific War , and neither saw significant action in the early years of the war . Following the loss of most of the IJN 's large aircraft carriers during the Battle of Midway in mid @-@ 1942 , they were rebuilt with a flight deck replacing the rear pair of gun turrets to give them the ability to operate an air group of floatplanes . A lack of aircraft and qualified pilots , however , meant that they never actually operated their aircraft in combat . While awaiting their air group the sister ships were sometimes used to ferry troops and material to Japanese bases . They participated in the Battle of Cape Engaño in late 1944 , where they decoyed the American carrier fleet supporting the invasion of Leyte away from the landing beaches . Afterwards both ships were transferred to Southeast Asia ; in early 1945 they participated in Operation Kita , where they transported petrol and other strategic materials to Japan . The sisters were then reduced to reserve until they were sunk during American airstrikes in July . After the war they were scrapped in 1946 – 47 ."
